0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
68,0,0,0,0,49,0,49,49,0,0,0,49,0,49,68,0,68,68,0,0,68,0,0,0,0,0,68,0,68,0,49,0,68,68,0,68,0,0,0,68,0,68,68,0,68,68,49,68,0,36,49,0,0,0,0,0,0,0,0,0
43,0,0,0,0,68,0,68,68,0,0,0,68,0,68,43,0,43,43,0,0,43,0,0,0,0,0,43,0,43,0,68,0,43,43,0,43,0,0,0,43,0,43,43,0,43,43,87,43,0,37,87,0,0,0,0,0,0,0,0,0
25,21,0,21,0,73,0,73,73,0,21,0,73,0,73,25,21,25,25,0,21,25,21,21,21,0,21,25,0,25,21,73,21,25,25,21,25,21,21,0,25,21,25,25,21,25,25,72,25,0,69,72,0,0,0,0,0,0,0,0,0
97,34,0,34,0,57,0,57,57,0,34,0,57,0,57,97,34,97,97,0,34,97,34,34,34,0,34,97,0,97,34,57,34,97,97,34,97,34,34,0,97,34,97,97,34,97,97,87,97,0,97,87,0,0,0,0,0,0,0,0,0
107,60,0,60,0,44,0,44,44,0,60,0,44,0,44,107,60,107,107,0,60,107,60,60,60,0,60,107,0,107,60,44,60,107,107,60,107,60,60,0,107,60,107,107,60,107,107,73,107,0,107,73,0,0,0,0,0,0,0,0,0
92,39,0,39,0,66,0,66,66,0,39,0,66,0,66,92,39,92,92,0,39,92,39,39,39,0,39,92,0,92,39,66,39,92,92,39,92,39,39,0,92,39,92,92,39,92,92,40,92,0,92,40,0,0,0,0,0,0,0,0,0
90,25,0,25,0,46,0,46,46,0,25,0,46,0,46,90,25,90,90,0,25,90,25,25,25,0,25,90,0,90,25,46,25,90,90,25,90,25,25,0,90,25,90,90,25,90,90,35,90,0,90,35,0,0,0,0,0,0,0,0,0
77,24,0,24,0,69,0,69,69,0,24,0,69,0,69,77,24,77,77,0,24,77,24,24,24,0,24,77,0,77,24,69,24,77,77,24,77,24,24,0,77,24,77,77,24,77,77,29,77,0,77,29,22,0,0,0,0,0,0,0,0
30,31,0,31,0,67,0,67,67,0,31,0,67,0,67,30,31,30,30,0,31,30,31,31,31,0,31,30,0,30,31,67,31,30,30,31,30,31,31,0,30,31,30,30,31,30,30,34,30,0,30,34,0,0,0,0,0,0,0,0,0
48,0,0,0,0,39,0,39,39,0,0,0,39,0,39,48,0,48,48,0,0,48,0,0,0,0,0,48,0,48,0,39,0,48,48,0,48,0,0,0,48,0,48,48,0,48,48,26,48,0,48,26,0,0,0,0,0,0,0,0,0
53,21,0,21,0,36,0,36,36,0,21,0,36,0,36,53,21,53,53,0,21,53,21,21,21,0,21,53,0,53,21,36,21,53,53,21,53,21,21,0,53,21,53,53,21,53,53,0,53,0,53,0,42,0,0,0,0,0,0,0,0
54,0,0,0,0,35,0,35,35,0,0,0,35,0,35,54,0,54,54,0,0,54,0,0,0,0,0,54,0,54,0,35,0,54,54,0,54,0,0,0,54,0,54,54,0,54,54,40,54,0,54,40,55,22,0,0,0,0,0,0,0
23,29,0,29,0,48,0,48,48,0,29,0,48,0,48,23,29,23,23,0,29,23,29,29,29,0,29,23,0,23,29,48,29,23,23,29,23,29,29,0,23,29,23,23,29,23,23,102,23,0,23,102,40,29,0,0,0,0,0,0,0
25,29,0,29,0,34,0,34,34,0,29,0,34,0,34,25,29,25,25,0,29,25,29,29,29,0,29,25,0,25,29,34,29,25,25,29,25,29,29,0,25,29,25,25,29,25,25,77,25,0,25,77,21,24,0,0,0,0,0,0,0
21,43,0,43,0,48,0,48,48,0,43,0,48,0,48,21,43,21,21,0,43,21,43,43,43,0,43,21,0,21,43,48,43,21,21,43,21,43,43,0,21,43,21,21,43,21,21,74,21,0,21,74,0,0,0,0,0,0,0,0,0
0,56,0,56,0,45,0,45,45,0,56,0,45,0,45,0,56,0,0,0,56,0,56,56,56,0,56,0,0,0,56,45,56,0,0,56,0,56,56,0,0,56,0,0,56,0,0,40,0,0,0,40,25,0,0,0,0,0,0,0,0
44,44,0,44,0,43,0,43,43,0,44,0,43,0,43,44,44,44,44,0,44,44,44,44,44,0,44,44,0,44,44,43,44,44,44,44,44,44,44,0,44,44,44,44,44,44,44,61,44,0,44,61,0,55,0,0,0,0,0,0,0
33,39,0,39,0,54,0,54,54,0,39,0,54,0,54,33,39,33,33,0,39,33,39,39,39,0,39,33,0,33,39,54,39,33,33,39,33,39,39,0,33,39,33,33,39,33,33,95,33,0,33,95,27,36,0,0,0,0,0,0,0
36,47,0,47,0,23,0,23,23,0,47,0,23,0,23,36,47,36,36,0,47,36,47,47,47,0,47,36,0,36,47,23,47,36,36,47,36,47,47,0,36,47,36,36,47,36,36,91,36,0,36,91,0,46,0,0,0,0,0,0,0
31,24,0,24,0,24,0,24,24,0,24,0,24,0,24,31,24,31,31,0,24,31,24,24,24,0,24,31,0,31,24,24,24,31,31,24,31,24,24,0,31,24,31,31,24,31,31,139,31,0,31,139,28,54,0,0,0,0,0,0,0
0,37,0,37,0,54,0,54,54,0,37,0,54,0,54,0,37,0,0,0,37,0,37,37,37,0,37,0,0,0,37,54,37,0,0,37,0,37,37,0,0,37,0,0,37,0,0,118,0,0,0,118,27,41,0,0,0,0,0,0,0
21,25,0,25,0,0,0,0,0,0,25,0,0,0,0,21,25,21,21,0,25,21,25,25,25,0,25,21,0,21,25,0,25,21,21,25,21,25,25,0,21,25,21,21,25,21,21,93,21,0,21,93,21,34,0,0,0,0,0,0,0
29,34,0,34,0,0,0,0,0,0,34,0,0,0,0,29,34,29,29,0,34,29,34,34,34,0,34,29,0,29,34,0,34,29,29,34,29,34,34,0,29,34,29,29,34,29,29,86,29,0,29,86,23,38,29,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,28,0,0,28,0,0,0,0,0,28,0,28,0,0,0,28,28,0,28,0,0,0,28,0,28,28,0,28,28,86,28,0,28,86,22,38,22,0,0,0,0,0,0
25,28,0,28,0,33,0,33,33,0,28,0,33,0,33,25,28,25,25,0,28,25,28,28,28,0,28,25,0,25,28,33,28,25,25,28,25,28,28,0,25,28,25,25,28,25,25,86,25,0,25,86,0,46,23,0,0,0,0,0,0
74,20,0,20,0,50,0,50,50,0,20,0,50,0,50,74,20,74,74,0,20,74,20,20,20,0,20,74,0,74,20,50,20,74,74,20,74,20,20,0,74,20,74,74,20,74,74,75,74,0,74,75,0,31,31,0,0,0,0,0,0
61,21,0,21,0,70,0,70,70,0,21,0,70,0,70,61,21,61,61,0,21,61,21,21,21,0,21,61,0,61,21,70,21,61,61,21,61,21,21,0,61,21,61,61,21,61,61,73,61,0,61,73,0,27,45,0,0,0,0,0,0
30,76,0,76,0,60,0,60,60,0,76,0,60,0,60,30,76,30,30,0,76,30,76,76,76,0,76,30,0,30,76,60,76,30,30,76,30,76,76,0,30,76,30,30,76,30,30,76,30,0,30,76,0,0,76,0,0,0,0,0,0
54,91,0,91,0,48,0,48,48,0,91,0,48,0,48,54,91,54,54,0,91,54,91,91,91,0,91,54,0,54,91,48,91,54,54,91,54,91,91,0,54,91,54,54,91,54,54,45,54,0,54,45,0,0,91,0,0,0,0,0,0
0,103,0,103,0,58,0,58,58,0,103,0,58,0,58,0,103,0,0,0,103,0,103,103,103,0,103,0,0,0,103,58,103,0,0,103,0,103,103,0,0,103,0,0,103,0,0,53,0,0,0,53,0,0,103,0,0,0,0,0,0
0,109,0,109,0,100,0,100,100,0,109,0,100,0,100,0,109,0,0,0,109,0,109,109,109,0,109,0,0,0,109,100,109,0,0,109,0,109,109,0,0,109,0,0,109,0,0,49,0,0,0,49,0,0,109,0,0,0,0,0,0
21,107,0,107,0,84,0,84,84,0,107,0,84,0,84,21,107,21,21,0,107,21,107,107,107,0,107,21,0,21,107,84,107,21,21,107,21,107,107,0,21,107,21,21,107,21,21,28,21,0,21,28,0,0,107,0,0,0,0,0,0
46,122,0,122,0,84,0,84,84,0,122,0,84,0,84,46,122,46,46,0,122,46,122,122,122,0,122,46,0,46,122,84,122,46,46,122,46,122,122,0,46,122,46,46,122,46,46,34,46,0,46,34,0,0,122,0,0,0,0,0,0
52,97,0,97,0,105,0,105,105,0,97,0,105,0,105,52,97,52,52,0,97,52,97,97,97,0,97,52,0,52,97,105,97,52,52,97,52,97,97,0,52,97,52,52,97,52,52,0,52,0,52,0,0,0,97,0,0,0,0,0,0
53,102,0,102,0,52,0,52,52,0,102,0,52,0,52,53,102,53,53,0,102,53,102,102,102,0,102,53,0,53,102,52,102,53,53,102,53,102,102,0,53,102,53,53,102,53,53,0,53,0,53,0,0,0,102,0,0,0,0,0,0
34,95,0,95,0,40,0,40,40,0,95,0,40,0,40,34,95,34,34,0,95,34,95,95,95,0,95,34,0,34,95,40,95,34,34,95,34,95,95,0,34,95,34,34,95,34,34,0,34,0,34,0,0,0,95,0,0,0,0,0,0
20,87,21,87,21,30,0,30,30,21,87,21,30,21,30,20,87,20,20,21,87,20,87,87,87,21,87,20,0,20,87,30,87,20,20,87,20,87,87,21,20,87,20,20,87,20,20,0,20,0,20,0,21,0,87,0,0,0,0,0,0
20,80,21,80,21,35,0,35,35,21,80,21,35,21,35,20,80,20,20,21,80,20,80,80,80,21,80,20,0,20,80,35,80,20,20,80,20,80,80,21,20,80,20,20,80,20,20,0,20,0,20,0,21,0,80,0,0,0,0,0,0
0,67,20,67,20,22,0,22,22,20,67,20,22,20,22,0,67,0,0,20,67,0,67,67,67,20,67,0,0,0,67,22,67,0,0,67,0,67,67,20,0,67,0,0,67,0,0,0,0,0,0,0,20,0,67,0,0,0,0,0,0
0,64,31,64,31,0,0,0,0,31,64,31,0,31,0,0,64,0,0,31,64,0,64,64,64,31,64,0,0,0,64,0,64,0,0,64,0,64,64,31,0,64,0,0,64,0,0,0,0,0,0,0,31,0,64,0,0,0,0,0,0
0,65,30,65,30,0,0,0,0,30,65,30,0,30,0,0,65,0,0,30,65,0,65,65,65,30,65,0,0,0,65,0,65,0,0,65,0,65,65,30,0,65,0,0,65,0,0,0,0,0,0,0,30,0,65,0,0,0,0,0,0
0,72,0,72,0,0,0,0,0,0,72,0,0,0,0,0,72,0,0,0,72,0,72,72,72,0,72,0,0,0,72,0,72,0,0,72,0,72,72,0,0,72,0,0,72,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0
0,63,25,63,25,0,0,0,0,25,63,25,0,25,0,0,63,0,0,25,63,0,63,63,63,25,63,0,0,0,63,0,63,0,0,63,0,63,63,25,0,63,0,0,63,0,0,0,0,0,0,0,25,0,63,0,0,0,0,0,0
0,71,0,71,0,21,0,21,21,0,71,0,21,0,21,0,71,0,0,0,71,0,71,71,71,0,71,0,0,0,71,21,71,0,0,71,0,71,71,0,0,71,0,0,71,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0
0,61,25,61,25,0,0,0,0,25,61,25,0,25,0,0,61,0,0,25,61,0,61,61,61,25,61,0,0,0,61,0,61,0,0,61,0,61,61,25,0,61,0,0,61,0,0,0,0,0,0,0,25,0,61,0,0,0,0,0,0
0,25,24,25,24,0,0,0,0,24,25,24,0,24,0,0,25,0,0,24,25,0,25,25,25,24,25,0,0,0,25,0,25,0,0,25,0,25,25,24,0,25,0,0,25,0,0,0,0,0,0,0,24,0,25,0,0,0,0,0,0
0,31,0,31,0,0,0,0,0,0,31,0,0,0,0,0,31,0,0,0,31,0,31,31,31,0,31,0,0,0,31,0,31,0,0,31,0,31,31,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0
28,26,25,26,25,0,0,0,0,25,26,25,0,25,0,28,26,28,28,25,26,28,26,26,26,25,26,28,0,28,26,0,26,28,28,26,28,26,26,25,28,26,28,28,26,28,28,20,28,0,28,20,25,0,26,0,0,0,0,0,0
22,0,33,0,33,21,0,21,21,33,0,33,21,33,21,22,0,22,22,33,0,22,0,0,0,33,0,22,0,22,0,21,0,22,22,0,22,0,0,33,22,0,22,22,0,22,22,20,22,0,22,20,33,0,0,0,0,0,0,0,0
0,29,43,29,43,0,0,0,0,43,29,43,0,43,0,0,29,0,0,43,29,0,29,29,29,43,29,0,0,0,29,0,29,0,0,29,0,29,29,43,0,29,0,0,29,0,0,0,0,0,0,0,43,0,29,0,0,0,0,0,0
0,24,0,24,0,0,0,0,0,0,24,0,0,0,0,0,24,0,0,0,24,0,24,24,24,0,24,0,0,0,24,0,24,0,0,24,0,24,24,0,0,24,0,0,24,0,0,22,0,0,0,22,0,0,24,0,0,0,0,0,0
48,32,0,32,0,0,0,0,0,0,32,0,0,0,0,48,32,48,48,0,32,48,32,32,32,0,32,48,0,48,32,0,32,48,48,32,48,32,32,0,48,32,48,48,32,48,48,0,48,0,48,0,0,0,32,0,0,0,0,0,0
76,32,32,32,32,0,0,0,0,32,32,32,0,32,0,76,32,76,76,32,32,76,32,32,32,32,32,76,0,76,32,0,32,76,76,32,76,32,32,32,76,32,76,76,32,76,76,0,76,0,76,0,32,0,32,0,0,0,0,0,0
99,20,43,20,43,0,0,0,0,43,20,43,0,43,0,99,20,99,99,43,20,99,20,20,20,43,20,99,0,99,20,0,20,99,99,20,99,20,20,43,99,20,99,99,20,99,99,0,99,0,99,0,43,0,20,0,0,0,0,0,0
106,0,40,0,40,0,0,0,0,40,0,40,0,40,0,106,0,106,106,40,0,106,0,0,0,40,0,106,0,106,0,0,0,106,106,0,106,0,0,40,106,0,106,106,0,106,106,0,106,0,106,0,40,0,0,0,0,0,0,0,0
61,21,0,21,0,0,0,0,0,0,21,0,0,0,0,61,21,61,61,0,21,61,21,21,21,0,21,61,0,61,21,0,21,61,61,21,61,21,21,0,61,21,61,61,21,61,61,0,61,0,61,0,0,0,21,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,35,0,0,35,0,0,0,0,0,35,0,35,0,0,0,35,35,0,35,0,0,0,35,0,35,35,0,35,35,0,35,0,35,0,0,0,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,51,51,0,0,51,0,0,0,0,0,51,0,51,0,0,0,51,51,0,51,0,0,0,51,0,51,51,0,51,51,0,51,0,51,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,39,39,0,0,39,0,0,0,0,0,39,0,39,0,0,0,39,39,0,39,0,0,0,39,0,39,39,0,39,39,0,39,0,39,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,35,0,0,35,0,0,0,0,0,35,0,35,0,0,0,35,35,0,35,0,0,0,35,0,35,35,0,35,35,0,35,0,35,0,0,0,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,46,46,0,0,46,0,0,0,0,0,46,0,46,0,0,0,46,46,0,46,0,0,0,46,0,46,46,0,46,46,0,46,0,46,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33,33,0,0,33,0,0,0,0,0,33,0,33,0,0,0,33,33,0,33,0,0,0,33,0,33,33,0,33,33,0,33,0,33,0,0,0,0,22,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,29,0,0,29,0,0,0,0,0,29,0,29,0,0,0,29,29,0,29,0,0,0,29,0,29,29,0,29,29,0,29,0,29,0,0,0,0,26,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,34,34,0,0,34,0,0,0,0,0,34,0,34,0,0,0,34,34,0,34,0,0,0,34,0,34,34,0,34,34,0,34,0,34,0,0,0,0,34,0,0,0,0,0
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,58,58,0,0,58,0,0,0,0,0,58,0,58,0,0,0,58,58,0,58,0,0,0,58,0,58,58,0,58,58,0,58,0,58,0,0,0,0,58,0,0,0,0,0
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,52,52,0,0,52,0,0,0,0,0,52,0,52,0,0,0,52,52,0,52,0,0,0,52,0,52,52,0,52,52,0,52,0,52,0,0,0,0,52,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,34,34,0,0,34,0,0,0,0,0,34,0,34,0,0,0,34,34,0,34,0,0,0,34,0,34,34,0,34,34,0,34,0,34,0,0,0,0,34,0,0,0,0,0
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,65,65,0,0,65,0,0,0,0,0,65,0,65,0,0,0,65,65,0,65,0,0,0,65,0,65,65,0,65,65,0,65,0,65,0,0,0,0,65,0,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,87,87,0,0,87,0,0,0,0,0,87,0,87,0,0,0,87,87,0,87,0,0,0,87,0,87,87,0,87,87,0,87,0,87,0,0,0,0,87,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33,33,0,0,33,0,0,0,0,0,33,0,33,0,0,0,33,33,0,33,0,0,0,33,0,33,33,0,33,33,0,33,0,33,0,0,0,0,33,0,0,0,0,0
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,55,55,0,0,55,0,0,0,0,0,55,0,55,0,0,0,55,55,0,55,0,0,0,55,0,55,55,0,55,55,0,55,0,55,0,0,0,0,55,0,0,0,0,0
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,69,69,0,0,69,0,0,0,0,0,69,0,69,0,0,0,69,69,0,69,0,0,0,69,0,69,69,0,69,69,0,69,0,69,0,0,0,0,69,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,53,53,0,0,53,0,0,0,0,0,53,0,53,0,0,0,53,53,0,53,0,0,0,53,0,53,53,0,53,53,0,53,0,53,0,0,0,0,53,0,0,0,0,0
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,62,62,0,0,62,0,0,0,0,0,62,0,62,0,0,0,62,62,0,62,0,0,0,62,0,62,62,0,62,62,0,62,0,62,0,0,0,0,62,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,44,44,0,0,44,0,0,0,0,0,44,0,44,0,0,0,44,44,0,44,0,0,0,44,0,44,44,0,44,44,0,44,0,44,0,0,0,0,44,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32,32,0,0,32,0,0,0,0,0,32,0,32,0,0,0,32,32,0,32,0,0,0,32,0,32,32,0,32,32,0,32,0,32,0,0,0,0,32,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,25,0,0,25,0,0,0,0,0,25,0,25,0,0,0,25,25,0,25,0,0,0,25,0,25,25,0,25,25,0,25,0,25,0,0,0,0,25,0,0,0,0,0
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,54,54,0,0,54,0,0,0,0,0,54,0,54,0,0,0,54,54,0,54,0,0,0,54,0,54,54,0,54,54,0,54,0,54,0,0,0,0,54,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,40,0,0,40,0,0,0,0,0,40,0,40,0,0,0,40,40,0,40,0,0,0,40,0,40,40,0,40,40,0,40,0,40,0,0,0,0,40,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,29,0,0,29,0,0,0,0,0,29,0,29,0,0,0,29,29,0,29,0,0,0,29,0,29,29,0,29,29,0,29,0,29,0,0,0,0,29,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,20,0,0,20,0,0,0,0,0,20,0,20,0,0,0,20,20,0,20,0,0,0,20,0,20,20,0,20,20,0,20,0,20,0,0,0,0,20,0,0,0,0,0
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,50,0,0,50,0,0,0,0,0,50,0,50,0,0,0,50,50,0,50,0,0,0,50,0,50,50,0,50,50,0,50,0,50,0,0,0,0,50,21,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,60,60,0,0,60,0,0,0,0,0,60,0,60,0,0,0,60,60,0,60,0,0,0,60,0,60,60,0,60,60,0,60,0,60,0,0,0,0,60,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,118,118,0,0,118,0,0,0,0,0,118,0,118,0,0,0,118,118,0,118,0,0,0,118,0,118,118,0,118,118,0,118,0,118,0,0,0,0,118,0,0,0,0,0
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,145,145,0,0,145,0,0,0,0,0,145,0,145,0,0,0,145,145,0,145,0,0,0,145,0,145,145,0,145,145,0,145,0,145,0,0,0,0,145,0,0,0,0,0
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,148,148,0,0,148,0,0,0,0,0,148,0,148,0,0,0,148,148,0,148,0,0,0,148,0,148,148,0,148,148,0,148,0,148,0,0,0,0,148,0,0,0,0,0
145,0,24,0,24,0,0,0,0,24,0,24,0,24,0,145,0,145,145,24,0,145,0,0,0,24,0,145,0,145,0,0,0,145,145,0,145,0,0,24,145,0,145,145,0,145,145,0,145,0,145,0,24,0,0,145,0,0,0,0,0
119,0,37,0,37,0,0,0,0,37,0,37,0,37,0,119,0,119,119,37,0,119,0,0,0,37,0,119,0,119,0,0,0,119,119,0,119,0,0,37,119,0,119,119,0,119,119,0,119,0,119,0,37,0,0,119,0,0,0,0,0
65,0,55,0,55,0,0,0,0,55,0,55,0,55,0,65,0,65,65,55,0,65,0,0,0,55,0,65,0,65,0,0,0,65,65,0,65,0,0,55,65,0,65,65,0,65,65,0,65,0,65,0,55,0,0,65,0,0,0,0,0
49,0,40,0,40,0,0,0,0,40,0,40,0,40,0,49,0,49,49,40,0,49,0,0,0,40,0,49,0,49,0,0,0,49,49,0,49,0,0,40,49,0,49,49,0,49,49,0,49,0,49,0,40,0,0,49,0,0,0,0,0
33,0,45,0,45,0,0,0,0,45,0,45,0,45,0,33,0,33,33,45,0,33,0,0,0,45,0,33,0,33,0,0,0,33,33,0,33,0,0,45,33,0,33,33,0,33,33,0,33,0,33,0,45,0,0,33,0,0,0,0,0
28,0,67,0,67,0,0,0,0,67,0,67,0,67,0,28,0,28,28,67,0,28,0,0,0,67,0,28,0,28,0,0,0,28,28,0,28,0,0,67,28,0,28,28,0,28,28,0,28,0,28,0,67,0,0,28,0,0,0,0,0
34,0,89,0,89,0,0,0,0,89,0,89,0,89,0,34,0,34,34,89,0,34,0,0,0,89,0,34,0,34,0,0,0,34,34,0,34,0,0,89,34,0,34,34,0,34,34,0,34,0,34,0,89,0,0,34,0,0,0,0,0
26,0,76,0,76,0,0,0,0,76,0,76,0,76,0,26,0,26,26,76,0,26,0,0,0,76,0,26,0,26,0,0,0,26,26,0,26,0,0,76,26,0,26,26,0,26,26,0,26,0,26,0,76,0,0,26,0,0,0,0,0
30,0,105,0,105,0,0,0,0,105,0,105,0,105,0,30,0,30,30,105,0,30,0,0,0,105,0,30,0,30,0,0,0,30,30,0,30,0,0,105,30,0,30,30,0,30,30,0,30,0,30,0,105,0,0,30,0,0,0,0,0
31,0,85,0,85,0,0,0,0,85,0,85,0,85,0,31,0,31,31,85,0,31,0,0,0,85,0,31,0,31,0,0,0,31,31,0,31,0,0,85,31,0,31,31,0,31,31,0,31,0,31,0,85,0,0,31,0,0,0,0,0
0,0,72,0,72,0,0,0,0,72,0,72,0,72,0,0,0,0,0,72,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0
0,0,49,0,49,0,0,0,0,49,0,49,0,49,0,0,0,0,0,49,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0
0,0,51,0,51,0,0,0,0,51,0,51,0,51,0,0,0,0,0,51,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0
0,0,37,0,37,0,0,0,0,37,0,37,0,37,0,0,0,0,0,37,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0
0,0,41,0,41,0,0,0,0,41,0,41,0,41,0,0,0,0,0,41,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0
29,0,56,0,56,0,0,0,0,56,0,56,0,56,0,29,0,29,29,56,0,29,0,0,0,56,0,29,0,29,0,0,0,29,29,0,29,0,0,56,29,0,29,29,0,29,29,0,29,0,29,0,56,0,0,29,0,0,0,0,0
31,0,61,0,61,0,0,0,0,61,0,61,0,61,0,31,0,31,31,61,0,31,0,0,0,61,0,31,0,31,0,0,0,31,31,0,31,0,0,61,31,0,31,31,0,31,31,0,31,0,31,0,61,0,0,31,0,0,0,0,0
0,0,47,0,47,0,0,0,0,47,0,47,0,47,0,0,0,0,0,47,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0
0,0,53,0,53,0,0,0,0,53,0,53,0,53,0,0,0,0,0,53,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0
0,0,36,0,36,0,0,0,0,36,0,36,0,36,0,0,0,0,0,36,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0
0,0,34,0,34,0,0,0,0,34,0,34,0,34,0,0,0,0,0,34,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0
0,0,34,0,34,0,0,0,0,34,0,34,0,34,0,0,0,0,0,34,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0
0,0,36,0,36,0,0,0,0,36,0,36,0,36,0,0,0,0,0,36,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0
0,0,34,0,34,0,0,0,0,34,0,34,0,34,0,0,0,0,0,34,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0
0,0,24,0,24,0,0,0,0,24,0,24,0,24,0,0,0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
0,0,22,0,22,0,0,0,0,22,0,22,0,22,0,0,0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
