,Unnamed: 0,Coordinate,Scale_KM,TOT_dense,IC_num,CG_num,IC_amp,CG_amp,LJ,Sigma,Time,radar_ID,radar_Coor,max_SHI,nonneg_90_SHI,time_SHI,coor_SHI,valid_size_SHI,invalid_size_SHI,valid_range_SHI,datetime
315,7,"[147.80899104155858, -26.329776186363638]",66.19,0.112,1301.0,239.0,7275.606,5763.187,Jump_6,2.7346,05:20:00,67,"[147.3492, -26.44]","[11.75, 14.3125, 12.4375, 12.875, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","[11.75, 13.95, 12.3375, 12.7125, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['05:20:00', '05:25:00', '05:30:00', '05:35:00', '05:40:00', '05:45:00', '05:50:00', '05:55:00', '06:00:00', '06:05:00', '06:10:00']","[[-26.107178, 147.48938], [-25.909424, 147.3092], [-26.592163, 147.81183], [-26.601135, 147.81189], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",11075.0,-86.0,0.1222,2021-12-06 05:20:00
316,8,"[147.70433483612047, -26.40541519843926]",66.349,0.13,1586.0,208.0,8225.675,4488.098,Jump_0,2.72464,05:08:00,67,"[147.3492, -26.44]","[13.375, 10.25, 11.75, 14.3125, 12.4375, 12.875, 'NaN', 'NaN', 'NaN', 'NaN']","[12.85, 10.25, 11.75, 13.95, 12.3375, 12.7125, 'NaN', 'NaN', 'NaN', 'NaN']","['05:10:00', '05:15:00', '05:20:00', '05:25:00', '05:30:00', '05:35:00', '05:40:00', '05:45:00', '05:50:00', '05:55:00']","[[-25.927307, 147.20923], [-25.93634, 147.20917], [-26.107178, 147.48938], [-25.909424, 147.3092], [-26.592163, 147.81183], [-26.601135, 147.81189], 'NaN', 'NaN', 'NaN', 'NaN']",11075.0,-86.0,0.1222,2021-12-06 05:08:00
317,9,"[147.80899104155858, -26.329776186363638]",66.19,0.112,1301.0,239.0,7275.606,5763.187,Jump_1,2.7346,05:20:00,67,"[147.3492, -26.44]","[11.75, 14.3125, 12.4375, 12.875, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","[11.75, 13.95, 12.3375, 12.7125, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['05:20:00', '05:25:00', '05:30:00', '05:35:00', '05:40:00', '05:45:00', '05:50:00', '05:55:00', '06:00:00', '06:05:00', '06:10:00']","[[-26.107178, 147.48938], [-25.909424, 147.3092], [-26.592163, 147.81183], [-26.601135, 147.81189], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",11075.0,-86.0,0.1222,2021-12-06 05:20:00
318,13,"[150.09612950306752, -29.984371963190206]",3.31,4.734,159.0,4.0,518.221,58.807,Jump_13,2.44851,17:52:00,53,"[149.8461, -29.4903]","[24.125, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","[23.775, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['17:55:00', '18:00:00', '18:05:00', '18:10:00', '18:15:00', '18:20:00', '18:25:00', '18:30:00', '18:35:00', '18:40:00']","[[-29.966614, 150.13678], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",10726.0,41.0,0.1184,2021-02-26 17:52:00
319,16,"[150.09612950306752, -29.984371963190206]",3.31,4.734,159.0,4.0,518.221,58.807,Jump_14,2.44851,17:52:00,53,"[149.8461, -29.4903]","[24.125, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","[23.775, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['17:55:00', '18:00:00', '18:05:00', '18:10:00', '18:15:00', '18:20:00', '18:25:00', '18:30:00', '18:35:00', '18:40:00']","[[-29.966614, 150.13678], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",10726.0,41.0,0.1184,2021-02-26 17:52:00
320,19,"[150.09612950306752, -29.984371963190206]",3.31,4.734,159.0,4.0,518.221,58.807,Jump_11,2.44851,17:52:00,53,"[149.8461, -29.4903]","[24.125, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","[23.775, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['17:55:00', '18:00:00', '18:05:00', '18:10:00', '18:15:00', '18:20:00', '18:25:00', '18:30:00', '18:35:00', '18:40:00']","[[-29.966614, 150.13678], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",10726.0,41.0,0.1184,2021-02-26 17:52:00
321,22,"[150.09612950306752, -29.984371963190206]",3.31,4.734,159.0,4.0,518.221,58.807,Jump_11,2.44851,17:52:00,53,"[149.8461, -29.4903]","[24.125, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","[23.775, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['17:55:00', '18:00:00', '18:05:00', '18:10:00', '18:15:00', '18:20:00', '18:25:00', '18:30:00', '18:35:00', '18:40:00']","[[-29.966614, 150.13678], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",10726.0,41.0,0.1184,2021-02-26 17:52:00
322,13,"[147.1478033203125, -26.4017731953125]",3.836,2.769,125.0,3.0,771.752,64.456,Jump_4,2.32829,08:00:00,67,"[147.3492, -26.44]","['NaN', 12.3125, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['NaN', 12.2125, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['08:00:00', '08:05:00', '08:10:00', '08:15:00', '08:20:00', '08:25:00', '08:30:00', '08:35:00', '08:40:00', '08:45:00', '08:50:00']","['NaN', [-25.909363, 147.4292], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",11018.0,-29.0,0.1216,2021-03-13 08:00:00
323,14,"[146.97442468965517, -26.12720906896552]",6.534,0.432,52.0,6.0,252.937,141.136,Jump_8,2.05365,10:14:00,67,"[147.3492, -26.44]","['NaN', 11.6875, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['NaN', 11.5625, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['10:15:00', '10:20:00', '10:25:00', '10:30:00', '10:35:00', '10:40:00', '10:45:00', '10:50:00', '10:55:00', '11:00:00']","['NaN', [-26.115784, 146.97864], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",11111.0,-122.0,0.1226,2021-03-13 10:14:00
324,15,"[150.8166474347826, -34.436219239130445]",8.382,0.208,46.0,0.0,165.605,0.0,Jump_12,2.45976,11:52:00,3,"[150.8751, -34.2624]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 10.875]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 10.875]","['11:55:00', '12:00:00', '12:05:00', '12:10:00', '12:15:00', '12:20:00', '12:25:00', '12:30:00', '12:35:00', '12:40:00']","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', [-34.486572, 151.27881]]",10211.0,-20.0,0.1127,2021-03-13 11:52:00
325,16,"[150.8166474347826, -34.436219239130445]",8.382,0.208,46.0,0.0,165.605,0.0,Jump_4,2.45976,11:52:00,3,"[150.8751, -34.2624]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 10.875]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 10.875]","['11:55:00', '12:00:00', '12:05:00', '12:10:00', '12:15:00', '12:20:00', '12:25:00', '12:30:00', '12:35:00', '12:40:00']","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', [-34.486572, 151.27881]]",10211.0,-20.0,0.1127,2021-03-13 11:52:00
326,17,"[150.8166474347826, -34.436219239130445]",8.382,0.208,46.0,0.0,165.605,0.0,Jump_10,2.45976,11:52:00,3,"[150.8751, -34.2624]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 10.875]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 10.875]","['11:55:00', '12:00:00', '12:05:00', '12:10:00', '12:15:00', '12:20:00', '12:25:00', '12:30:00', '12:35:00', '12:40:00']","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', [-34.486572, 151.27881]]",10211.0,-20.0,0.1127,2021-03-13 11:52:00
327,18,"[150.8166474347826, -34.436219239130445]",8.382,0.208,46.0,0.0,165.605,0.0,Jump_7,2.45976,11:52:00,3,"[150.8751, -34.2624]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 10.875]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 10.875]","['11:55:00', '12:00:00', '12:05:00', '12:10:00', '12:15:00', '12:20:00', '12:25:00', '12:30:00', '12:35:00', '12:40:00']","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', [-34.486572, 151.27881]]",10211.0,-20.0,0.1127,2021-03-13 11:52:00
328,19,"[150.8166474347826, -34.436219239130445]",8.382,0.208,46.0,0.0,165.605,0.0,Jump_4,2.45976,11:52:00,3,"[150.8751, -34.2624]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 10.875]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 10.875]","['11:55:00', '12:00:00', '12:05:00', '12:10:00', '12:15:00', '12:20:00', '12:25:00', '12:30:00', '12:35:00', '12:40:00']","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', [-34.486572, 151.27881]]",10211.0,-20.0,0.1127,2021-03-13 11:52:00
329,9,"[152.6142006888889, -27.449329133333336]",41.529,0.017,81.0,9.0,393.879,356.841,Jump_12,2.55533,22:54:00,50,"[152.539, -27.608]","['NaN', 'NaN', 'NaN', 13.3125, 16.0]","['NaN', 'NaN', 'NaN', 12.9375, 14.475]","['23:01:00', '23:11:00', '23:21:00', '23:31:00', '23:41:00']","['NaN', 'NaN', 'NaN', [-27.09491, 152.89258], [-27.103577, 153.0138]]",10941.0,48.0,0.1208,2021-06-14 22:54:00
330,10,"[152.6142006888889, -27.449329133333336]",41.529,0.017,81.0,9.0,393.879,356.841,Jump_4,2.55533,22:54:00,50,"[152.539, -27.608]","['NaN', 'NaN', 'NaN', 13.3125, 16.0]","['NaN', 'NaN', 'NaN', 12.9375, 14.475]","['23:01:00', '23:11:00', '23:21:00', '23:31:00', '23:41:00']","['NaN', 'NaN', 'NaN', [-27.09491, 152.89258], [-27.103577, 153.0138]]",10941.0,48.0,0.1208,2021-06-14 22:54:00
331,2,"[150.2784621929825, -29.02344287719298]",9.323,0.209,52.0,5.0,202.231,59.249,Jump_0,2.5049,06:42:00,53,"[149.8461, -29.4903]","['NaN', 'NaN', 'NaN', 'NaN', 17.1875, 20.3125, 'NaN', 'NaN', 13.5, 11.6875]","['NaN', 'NaN', 'NaN', 'NaN', 16.3625, 19.4125, 'NaN', 'NaN', 13.2, 11.6625]","['06:45:00', '06:50:00', '06:55:00', '07:00:00', '07:05:00', '07:10:00', '07:15:00', '07:20:00', '07:25:00', '07:30:00']","['NaN', 'NaN', 'NaN', 'NaN', [-28.995361, 150.13397], [-28.98639, 150.13397], 'NaN', 'NaN', [-28.742981, 150.33844], [-28.733948, 150.33838]]",10786.0,-19.0,0.119,2021-02-20 06:42:00
332,5,"[147.39187370588235, -34.718827611764716]",27.104,0.037,52.0,33.0,384.166,582.148,Jump_0,2.04386,10:26:00,55,"[147.467, -35.167]","[18.3125, 19.8125, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","[17.8438, 19.6, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['10:26:00', '10:31:00', '10:36:00', '10:41:00', '10:46:00', '10:51:00', '10:56:00', '11:01:00', '11:06:00', '11:11:00', '11:16:00']","[[-34.69922, 147.66388], [-34.699097, 147.71857], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",10117.0,-16.0,0.1117,2021-12-18 10:26:00
333,23,"[152.81326620118338, -28.013275908284005]",62.145,0.056,510.0,166.0,4324.183,3440.42,Jump_6,2.03065,07:46:00,50,"[152.539, -27.608]","[18.1875, 20.4375, 'NaN', 20.4375, 11.375]","[18.0188, 16.725, 'NaN', 19.5375, 11.375]","['07:51:00', '08:01:00', '08:15:00', '08:21:00', '08:31:00']","[[-28.074158, 153.18115], [-27.545044, 152.45789], 'NaN', [-27.518066, 152.539], [-27.518066, 152.5694]]",10935.0,54.0,0.1207,2021-02-23 07:46:00
334,25,"[153.13505900000007, -27.707494276381905]",48.196,0.027,156.0,43.0,1344.383,657.221,Jump_8,2.58716,08:48:00,66,"[153.24, -27.7178]","['NaN', 17.1875, 12.625, 11.375, 'NaN', 25.3125, 10.875, 'NaN', 'NaN']","['NaN', 15.7438, 12.4625, 11.3125, 'NaN', 25.2688, 10.875, 'NaN', 'NaN']","['08:48:00', '08:54:00', '09:00:00', '09:06:00', '09:12:00', '09:18:00', '09:24:00', '09:30:00', '09:36:00']","['NaN', [-27.843445, 153.49426], [-27.86139, 153.53497], [-27.663696, 153.45325], 'NaN', [-27.21399, 152.99731], [-27.21399, 153.01752], 'NaN', 'NaN']",10899.0,85.0,0.1203,2021-02-23 08:48:00
335,27,"[153.13505900000007, -27.707494276381905]",48.196,0.027,156.0,43.0,1344.383,657.221,Jump_1,2.58716,08:48:00,66,"[153.24, -27.7178]","['NaN', 17.1875, 12.625, 11.375, 'NaN', 25.3125, 10.875, 'NaN', 'NaN']","['NaN', 15.7438, 12.4625, 11.3125, 'NaN', 25.2688, 10.875, 'NaN', 'NaN']","['08:48:00', '08:54:00', '09:00:00', '09:06:00', '09:12:00', '09:18:00', '09:24:00', '09:30:00', '09:36:00']","['NaN', [-27.843445, 153.49426], [-27.86139, 153.53497], [-27.663696, 153.45325], 'NaN', [-27.21399, 152.99731], [-27.21399, 153.01752], 'NaN', 'NaN']",10899.0,85.0,0.1203,2021-02-23 08:48:00
336,28,"[152.81326620118338, -28.013275908284005]",62.145,0.056,510.0,166.0,4324.183,3440.42,Jump_1,2.03065,07:46:00,50,"[152.539, -27.608]","[18.1875, 20.4375, 'NaN', 20.4375, 11.375]","[18.0188, 16.725, 'NaN', 19.5375, 11.375]","['07:51:00', '08:01:00', '08:15:00', '08:21:00', '08:31:00']","[[-28.074158, 153.18115], [-27.545044, 152.45789], 'NaN', [-27.518066, 152.539], [-27.518066, 152.5694]]",10935.0,54.0,0.1207,2021-02-23 07:46:00
337,30,"[153.13505900000007, -27.707494276381905]",48.196,0.027,156.0,43.0,1344.383,657.221,Jump_3,2.58716,08:48:00,66,"[153.24, -27.7178]","['NaN', 17.1875, 12.625, 11.375, 'NaN', 25.3125, 10.875, 'NaN', 'NaN']","['NaN', 15.7438, 12.4625, 11.3125, 'NaN', 25.2688, 10.875, 'NaN', 'NaN']","['08:48:00', '08:54:00', '09:00:00', '09:06:00', '09:12:00', '09:18:00', '09:24:00', '09:30:00', '09:36:00']","['NaN', [-27.843445, 153.49426], [-27.86139, 153.53497], [-27.663696, 153.45325], 'NaN', [-27.21399, 152.99731], [-27.21399, 153.01752], 'NaN', 'NaN']",10899.0,85.0,0.1203,2021-02-23 08:48:00
338,34,"[152.81326620118338, -28.013275908284005]",62.145,0.056,510.0,166.0,4324.183,3440.42,Jump_3,2.03065,07:46:00,50,"[152.539, -27.608]","[18.1875, 20.4375, 'NaN', 20.4375, 11.375]","[18.0188, 16.725, 'NaN', 19.5375, 11.375]","['07:51:00', '08:01:00', '08:15:00', '08:21:00', '08:31:00']","[[-28.074158, 153.18115], [-27.545044, 152.45789], 'NaN', [-27.518066, 152.539], [-27.518066, 152.5694]]",10935.0,54.0,0.1207,2021-02-23 07:46:00
339,36,"[153.13505900000007, -27.707494276381905]",48.196,0.027,156.0,43.0,1344.383,657.221,Jump_5,2.58716,08:48:00,66,"[153.24, -27.7178]","['NaN', 17.1875, 12.625, 11.375, 'NaN', 25.3125, 10.875, 'NaN', 'NaN']","['NaN', 15.7438, 12.4625, 11.3125, 'NaN', 25.2688, 10.875, 'NaN', 'NaN']","['08:48:00', '08:54:00', '09:00:00', '09:06:00', '09:12:00', '09:18:00', '09:24:00', '09:30:00', '09:36:00']","['NaN', [-27.843445, 153.49426], [-27.86139, 153.53497], [-27.663696, 153.45325], 'NaN', [-27.21399, 152.99731], [-27.21399, 153.01752], 'NaN', 'NaN']",10899.0,85.0,0.1203,2021-02-23 08:48:00
340,37,"[152.81326620118338, -28.013275908284005]",62.145,0.056,510.0,166.0,4324.183,3440.42,Jump_5,2.03065,07:46:00,50,"[152.539, -27.608]","[18.1875, 20.4375, 'NaN', 20.4375, 11.375]","[18.0188, 16.725, 'NaN', 19.5375, 11.375]","['07:51:00', '08:01:00', '08:15:00', '08:21:00', '08:31:00']","[[-28.074158, 153.18115], [-27.545044, 152.45789], 'NaN', [-27.518066, 152.539], [-27.518066, 152.5694]]",10935.0,54.0,0.1207,2021-02-23 07:46:00
341,39,"[153.13505900000007, -27.707494276381905]",48.196,0.027,156.0,43.0,1344.383,657.221,Jump_7,2.58716,08:48:00,66,"[153.24, -27.7178]","['NaN', 17.1875, 12.625, 11.375, 'NaN', 25.3125, 10.875, 'NaN', 'NaN']","['NaN', 15.7438, 12.4625, 11.3125, 'NaN', 25.2688, 10.875, 'NaN', 'NaN']","['08:48:00', '08:54:00', '09:00:00', '09:06:00', '09:12:00', '09:18:00', '09:24:00', '09:30:00', '09:36:00']","['NaN', [-27.843445, 153.49426], [-27.86139, 153.53497], [-27.663696, 153.45325], 'NaN', [-27.21399, 152.99731], [-27.21399, 153.01752], 'NaN', 'NaN']",10899.0,85.0,0.1203,2021-02-23 08:48:00
342,23,"[152.57698120408168, -27.429322551020398]",14.24,0.154,91.0,7.0,376.476,154.487,Jump_2,2.20356,04:56:00,50,"[152.539, -27.608]","[16.6875, 15.9375, 23.1875, 'NaN', 'NaN']","[14.9812, 14.45, 19.9688, 'NaN', 'NaN']","['05:01:00', '05:11:00', '05:21:00', '05:31:00', '05:41:00']","[[-27.275208, 152.63007], [-27.311157, 152.70093], [-27.230225, 152.67047], 'NaN', 'NaN']",10956.0,33.0,0.1209,2021-01-05 04:56:00
343,24,"[152.64926112048195, -27.39030202409638]",12.656,0.165,79.0,4.0,392.685,57.652,Jump_3,3.95612,05:10:00,50,"[152.539, -27.608]","[15.9375, 23.1875, 'NaN', 'NaN', 12.0]","[14.45, 19.9688, 'NaN', 'NaN', 11.9562]","['05:11:00', '05:21:00', '05:31:00', '05:41:00', '05:51:00']","[[-27.311157, 152.70093], [-27.230225, 152.67047], 'NaN', 'NaN', [-26.96045, 152.67017]]",10984.0,5.0,0.1212,2021-01-05 05:10:00
344,7,"[147.58574134319517, -26.48897508284023]",27.445,0.071,156.0,13.0,510.091,208.556,Jump_2,3.30169,02:26:00,67,"[147.3492, -26.44]","['NaN', 'NaN', 'NaN', 'NaN', 10.0625, 17.8125, 21.0625, 'NaN', 15.0, 'NaN']","['NaN', 'NaN', 'NaN', 'NaN', 10.0625, 17.2688, 18.5875, 'NaN', 15.0, 'NaN']","['02:30:00', '02:35:00', '02:40:00', '02:45:00', '02:50:00', '02:55:00', '03:00:00', '03:05:00', '03:10:00', '03:15:00']","['NaN', 'NaN', 'NaN', 'NaN', [-26.655334, 147.7215], [-26.664368, 147.72156], [-26.502808, 147.56024], 'NaN', [-26.493774, 147.57025], 'NaN']",11185.0,-196.0,0.1235,2021-12-16 02:26:00
345,9,"[147.7833475879121, -26.61684104945056]",20.921,0.132,164.0,18.0,583.444,323.952,Jump_4,2.28398,03:22:00,67,"[147.3492, -26.44]","['NaN', 19.8125, 'NaN', 'NaN', 10.5625, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['NaN', 18.0375, 'NaN', 'NaN', 10.5625, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['03:25:00', '03:30:00', '03:35:00', '03:40:00', '03:45:00', '03:50:00', '03:55:00', '04:00:00', '04:05:00', '04:10:00']","['NaN', [-26.619507, 147.68115], 'NaN', 'NaN', [-26.619446, 147.69122], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",11026.0,-37.0,0.1217,2021-12-16 03:22:00
346,10,"[147.19316858415834, -26.83864373267327]",16.218,0.122,82.0,19.0,377.723,372.299,Jump_2,12.46354,09:26:00,67,"[147.3492, -26.44]","[11.0, 11.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","[11.0, 11.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['09:30:00', '09:35:00', '09:40:00', '09:45:00', '09:50:00', '09:55:00', '10:00:00', '10:05:00', '10:10:00', '10:15:00']","[[-26.63739, 146.97693], [-26.592407, 146.98712], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",11075.0,-86.0,0.1222,2021-12-16 09:26:00
347,11,"[147.19316858415834, -26.83864373267327]",16.218,0.122,82.0,19.0,377.723,372.299,Jump_2,12.46354,09:26:00,67,"[147.3492, -26.44]","[11.0, 11.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","[11.0, 11.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['09:30:00', '09:35:00', '09:40:00', '09:45:00', '09:50:00', '09:55:00', '10:00:00', '10:05:00', '10:10:00', '10:15:00']","[[-26.63739, 146.97693], [-26.592407, 146.98712], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",11075.0,-86.0,0.1222,2021-12-16 09:26:00
348,12,"[147.04427739325845, -26.83475482022472]",13.568,0.154,82.0,7.0,319.954,103.082,Jump_0,3.18021,09:02:00,67,"[147.3492, -26.44]","[12.0625, 10.375, 13.9375, 17.25, 22.75, 11.0, 11.0, 'NaN', 'NaN', 'NaN']","[12.0625, 10.375, 13.7375, 16.125, 20.9125, 11.0, 11.0, 'NaN', 'NaN', 'NaN']","['09:05:00', '09:10:00', '09:15:00', '09:20:00', '09:25:00', '09:30:00', '09:35:00', '09:40:00', '09:45:00', '09:50:00']","[[-26.7182, 146.9364], [-26.700256, 146.94653], [-26.682251, 146.95667], [-26.655334, 146.9668], [-26.646362, 146.96686], [-26.63739, 146.97693], [-26.592407, 146.98712], 'NaN', 'NaN', 'NaN']",11023.0,-34.0,0.1217,2021-12-16 09:02:00
349,13,"[147.19316858415834, -26.83864373267327]",16.218,0.122,82.0,19.0,377.723,372.299,Jump_2,12.46354,09:26:00,67,"[147.3492, -26.44]","[11.0, 11.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","[11.0, 11.0, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['09:30:00', '09:35:00', '09:40:00', '09:45:00', '09:50:00', '09:55:00', '10:00:00', '10:05:00', '10:10:00', '10:15:00']","[[-26.63739, 146.97693], [-26.592407, 146.98712], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",11075.0,-86.0,0.1222,2021-12-16 09:26:00
350,11,"[152.51379490654205, -27.862764579439247]",5.241,1.24,104.0,3.0,499.955,24.616,Jump_0,9.7269,02:42:00,50,"[152.539, -27.608]","[13.75, 'NaN', 'NaN', 'NaN', 22.0]","[13.275, 'NaN', 'NaN', 'NaN', 19.675]","['02:51:00', '03:01:00', '03:11:00', '03:21:00', '03:31:00']","[[-27.805847, 152.46783], 'NaN', 'NaN', 'NaN', [-27.769531, 152.23407]]",10891.0,98.0,0.1202,2021-12-24 02:42:00
351,15,"[153.03293676, -29.466588826666673]",13.591,0.129,49.0,26.0,234.449,549.136,Jump_8,5.17932,10:04:00,28,"[152.951, -29.622]","[11.0625, 'NaN', 'NaN', 13.0, 10.375]","[11.0625, 'NaN', 'NaN', 12.7, 10.375]","['10:10:00', '10:20:00', '10:30:00', '10:40:00', '10:50:00']","[[-29.873718, 153.12732], 'NaN', 'NaN', [-29.846558, 153.23096], [-29.486084, 153.46759]]",10767.0,0.0,0.1188,2021-05-09 10:04:00
352,16,"[153.1465778869565, -29.451608278260846]",21.084,0.082,75.0,40.0,475.33,675.308,Jump_9,2.47501,10:18:00,28,"[152.951, -29.622]","['NaN', 'NaN', 13.0, 10.375, 15.0625]","['NaN', 'NaN', 12.7, 10.375, 13.7875]","['10:20:00', '10:30:00', '10:40:00', '10:50:00', '11:00:00']","['NaN', 'NaN', [-29.846558, 153.23096], [-29.486084, 153.46759], [-29.458862, 153.52942]]",10767.0,0.0,0.1188,2021-05-09 10:18:00
353,17,"[152.79235964102557, -29.508546166666665]",24.878,0.04,58.0,20.0,290.299,500.445,Jump_2,2.2512,09:26:00,28,"[152.951, -29.622]","['NaN', 'NaN', 'NaN', 'NaN', 11.0625]","['NaN', 'NaN', 'NaN', 'NaN', 11.0625]","['09:30:00', '09:40:00', '09:50:00', '10:00:00', '10:10:00']","['NaN', 'NaN', 'NaN', 'NaN', [-29.873718, 153.12732]]",10790.0,-23.0,0.1191,2021-05-09 09:26:00
354,18,"[153.03293676, -29.466588826666673]",13.591,0.129,49.0,26.0,234.449,549.136,Jump_3,5.17932,10:04:00,28,"[152.951, -29.622]","[11.0625, 'NaN', 'NaN', 13.0, 10.375]","[11.0625, 'NaN', 'NaN', 12.7, 10.375]","['10:10:00', '10:20:00', '10:30:00', '10:40:00', '10:50:00']","[[-29.873718, 153.12732], 'NaN', 'NaN', [-29.846558, 153.23096], [-29.486084, 153.46759]]",10767.0,0.0,0.1188,2021-05-09 10:04:00
355,19,"[153.1465778869565, -29.451608278260846]",21.084,0.082,75.0,40.0,475.33,675.308,Jump_4,2.47501,10:18:00,28,"[152.951, -29.622]","['NaN', 'NaN', 13.0, 10.375, 15.0625]","['NaN', 'NaN', 12.7, 10.375, 13.7875]","['10:20:00', '10:30:00', '10:40:00', '10:50:00', '11:00:00']","['NaN', 'NaN', [-29.846558, 153.23096], [-29.486084, 153.46759], [-29.458862, 153.52942]]",10767.0,0.0,0.1188,2021-05-09 10:18:00
