,Unnamed: 0,Coordinate,Scale_KM,TOT_dense,IC_num,CG_num,IC_amp,CG_amp,LJ,Sigma,Time,radar_ID,radar_Coor,max_SHI,nonneg_90_SHI,time_SHI,coor_SHI,valid_size_SHI,invalid_size_SHI,valid_range_SHI,datetime
131,18,"[151.75345972554737, -23.933666220437967]",14.05,1.105,614.0,71.0,3062.102,1752.062,Jump_7,2.51137,14:02:00,23,"[151.2626, -23.855]","[117.875, 131.4375, 96.6875, 84.5625, 66.4375, 78.0625, 236.5, 108.125, 127.625, 100.5]","[59.9, 67.5625, 73.1625, 66.825, 46.0188, 43.475, 59.575, 62.5125, 64.4188, 72.3125]","['14:05:00', '14:10:00', '14:15:00', '14:20:00', '14:25:00', '14:30:00', '14:35:00', '14:40:00', '14:45:00', '14:50:00']","[[-23.817871, 151.86224], [-23.817749, 151.89172], [-23.826721, 151.90161], [-23.835693, 151.90167], [-23.808594, 151.93103], [-23.692383, 151.74384], [-23.70166, 151.64563], [-23.692566, 151.68488], [-23.665527, 151.69464], [-23.647522, 151.7044]]",11224.0,11.0,0.1239,2021-10-19 14:02:00
132,19,"[152.60365697894736, -26.020950926315784]",6.711,0.671,95.0,0.0,511.307,0.0,Jump_10,3.48646,09:12:00,8,"[152.5768, -25.9574]","[117.8125, 129.25, 97.75, 96.75, 68.25, 76.25, 40.625, 10.375, 10.125, 'NaN']","[60.4875, 59.6312, 69.0375, 64.0125, 46.6438, 50.9313, 32.3, 10.375, 10.125, 'NaN']","['09:15:00', '09:20:00', '09:25:00', '09:30:00', '09:35:00', '09:40:00', '09:45:00', '09:50:00', '09:55:00', '10:00:00']","[[-26.155212, 152.50665], [-26.14624, 152.51666], [-26.128296, 152.53674], [-26.128296, 152.57678], [-26.038269, 152.70691], [-26.038208, 152.75696], [-26.047241, 152.74695], [-26.038208, 152.77698], [-26.08313, 152.79706], 'NaN']",11100.0,-6.0,0.1225,2021-10-19 09:12:00
133,20,"[151.69635909533477, -24.04461735801217]",10.879,2.652,900.0,86.0,4876.662,1983.916,Jump_12,114.98862,13:34:00,23,"[151.2626, -23.855]","[211.9375, 188.8125, 109.125, 73.5625, 76.25, 160.125, 117.875, 131.4375, 96.6875, 84.5625]","[121.9, 125.775, 62.525, 42.0625, 44.05, 72.1312, 59.9, 67.5625, 73.1625, 66.825]","['13:35:00', '13:40:00', '13:45:00', '13:50:00', '13:55:00', '14:00:00', '14:05:00', '14:10:00', '14:15:00', '14:20:00']","[[-23.99823, 151.71545], [-23.99823, 151.72528], [-23.980103, 151.75476], [-23.926514, 151.63647], [-23.917542, 151.61676], [-23.908508, 151.64624], [-23.817871, 151.86224], [-23.817749, 151.89172], [-23.826721, 151.90161], [-23.835693, 151.90167]]",11240.0,-5.0,0.1241,2021-10-19 13:34:00
134,21,"[151.75345972554737, -23.933666220437967]",14.05,1.105,614.0,71.0,3062.102,1752.062,Jump_13,2.51137,14:02:00,23,"[151.2626, -23.855]","[117.875, 131.4375, 96.6875, 84.5625, 66.4375, 78.0625, 236.5, 108.125, 127.625, 100.5]","[59.9, 67.5625, 73.1625, 66.825, 46.0188, 43.475, 59.575, 62.5125, 64.4188, 72.3125]","['14:05:00', '14:10:00', '14:15:00', '14:20:00', '14:25:00', '14:30:00', '14:35:00', '14:40:00', '14:45:00', '14:50:00']","[[-23.817871, 151.86224], [-23.817749, 151.89172], [-23.826721, 151.90161], [-23.835693, 151.90167], [-23.808594, 151.93103], [-23.692383, 151.74384], [-23.70166, 151.64563], [-23.692566, 151.68488], [-23.665527, 151.69464], [-23.647522, 151.7044]]",11224.0,11.0,0.1239,2021-10-19 14:02:00
135,22,"[151.09587818867928, -23.54840722641509]",25.496,0.026,49.0,4.0,319.818,82.106,Jump_6,4.30829,09:42:00,23,"[151.2626, -23.855]","[15.0, 11.6875, 21.375, 20.25, 16.6875, 'NaN', 'NaN', 45.5, 18.0625, 'NaN']","[13.725, 11.375, 20.25, 17.6688, 16.6312, 'NaN', 'NaN', 36.5938, 16.9125, 'NaN']","['09:45:00', '09:50:00', '09:55:00', '10:00:00', '10:05:00', '10:10:00', '10:15:00', '10:20:00', '10:25:00', '10:30:00']","[[-23.440796, 150.86072], [-23.404846, 150.88043], [-23.386963, 150.90985], [-23.369019, 150.93933], [-23.351074, 150.96875], 'NaN', 'NaN', [-23.279358, 151.08636], [-23.279358, 151.11572], 'NaN']",11302.0,-67.0,0.1247,2021-10-19 09:42:00
136,23,"[151.25366647619052, -24.251278888888894]",6.703,0.446,62.0,1.0,311.804,5.769,Jump_5,2.07057,06:34:00,23,"[151.2626, -23.855]","[35.375, 86.75, 70.9375, 164.5625, 63.625, 39.625, 43.625, 50.5625, 21.0, 27.375]","[30.7125, 65.9812, 51.9, 81.0375, 49.5, 28.1875, 36.525, 45.0625, 18.375, 23.9625]","['06:35:00', '06:40:00', '06:45:00', '06:50:00', '06:55:00', '07:00:00', '07:05:00', '07:10:00', '07:15:00', '07:20:00']","[[-24.295654, 151.25275], [-24.295654, 151.32178], [-24.268677, 151.32178], [-24.250671, 151.3612], [-24.232666, 151.4007], [-24.232605, 151.46973], [-24.259521, 151.4895], [-24.250488, 151.51904], [-23.980896, 151.34137], [-23.96289, 151.39056]]",11211.0,24.0,0.1237,2021-10-19 06:34:00
137,24,"[152.60365697894736, -26.020950926315784]",6.711,0.671,95.0,0.0,511.307,0.0,Jump_11,3.48646,09:12:00,8,"[152.5768, -25.9574]","[117.8125, 129.25, 97.75, 96.75, 68.25, 76.25, 40.625, 10.375, 10.125, 'NaN']","[60.4875, 59.6312, 69.0375, 64.0125, 46.6438, 50.9313, 32.3, 10.375, 10.125, 'NaN']","['09:15:00', '09:20:00', '09:25:00', '09:30:00', '09:35:00', '09:40:00', '09:45:00', '09:50:00', '09:55:00', '10:00:00']","[[-26.155212, 152.50665], [-26.14624, 152.51666], [-26.128296, 152.53674], [-26.128296, 152.57678], [-26.038269, 152.70691], [-26.038208, 152.75696], [-26.047241, 152.74695], [-26.038208, 152.77698], [-26.08313, 152.79706], 'NaN']",11100.0,-6.0,0.1225,2021-10-19 09:12:00
138,25,"[151.69635909533477, -24.04461735801217]",10.879,2.652,900.0,86.0,4876.662,1983.916,Jump_13,114.98862,13:34:00,23,"[151.2626, -23.855]","[211.9375, 188.8125, 109.125, 73.5625, 76.25, 160.125, 117.875, 131.4375, 96.6875, 84.5625]","[121.9, 125.775, 62.525, 42.0625, 44.05, 72.1312, 59.9, 67.5625, 73.1625, 66.825]","['13:35:00', '13:40:00', '13:45:00', '13:50:00', '13:55:00', '14:00:00', '14:05:00', '14:10:00', '14:15:00', '14:20:00']","[[-23.99823, 151.71545], [-23.99823, 151.72528], [-23.980103, 151.75476], [-23.926514, 151.63647], [-23.917542, 151.61676], [-23.908508, 151.64624], [-23.817871, 151.86224], [-23.817749, 151.89172], [-23.826721, 151.90161], [-23.835693, 151.90167]]",11240.0,-5.0,0.1241,2021-10-19 13:34:00
139,26,"[151.75345972554737, -23.933666220437967]",14.05,1.105,614.0,71.0,3062.102,1752.062,Jump_14,2.51137,14:02:00,23,"[151.2626, -23.855]","[117.875, 131.4375, 96.6875, 84.5625, 66.4375, 78.0625, 236.5, 108.125, 127.625, 100.5]","[59.9, 67.5625, 73.1625, 66.825, 46.0188, 43.475, 59.575, 62.5125, 64.4188, 72.3125]","['14:05:00', '14:10:00', '14:15:00', '14:20:00', '14:25:00', '14:30:00', '14:35:00', '14:40:00', '14:45:00', '14:50:00']","[[-23.817871, 151.86224], [-23.817749, 151.89172], [-23.826721, 151.90161], [-23.835693, 151.90167], [-23.808594, 151.93103], [-23.692383, 151.74384], [-23.70166, 151.64563], [-23.692566, 151.68488], [-23.665527, 151.69464], [-23.647522, 151.7044]]",11224.0,11.0,0.1239,2021-10-19 14:02:00
140,27,"[151.25366647619052, -24.251278888888894]",6.703,0.446,62.0,1.0,311.804,5.769,Jump_0,2.07057,06:34:00,23,"[151.2626, -23.855]","[35.375, 86.75, 70.9375, 164.5625, 63.625, 39.625, 43.625, 50.5625, 21.0, 27.375]","[30.7125, 65.9812, 51.9, 81.0375, 49.5, 28.1875, 36.525, 45.0625, 18.375, 23.9625]","['06:35:00', '06:40:00', '06:45:00', '06:50:00', '06:55:00', '07:00:00', '07:05:00', '07:10:00', '07:15:00', '07:20:00']","[[-24.295654, 151.25275], [-24.295654, 151.32178], [-24.268677, 151.32178], [-24.250671, 151.3612], [-24.232666, 151.4007], [-24.232605, 151.46973], [-24.259521, 151.4895], [-24.250488, 151.51904], [-23.980896, 151.34137], [-23.96289, 151.39056]]",11211.0,24.0,0.1237,2021-10-19 06:34:00
141,28,"[152.60365697894736, -26.020950926315784]",6.711,0.671,95.0,0.0,511.307,0.0,Jump_6,3.48646,09:12:00,8,"[152.5768, -25.9574]","[117.8125, 129.25, 97.75, 96.75, 68.25, 76.25, 40.625, 10.375, 10.125, 'NaN']","[60.4875, 59.6312, 69.0375, 64.0125, 46.6438, 50.9313, 32.3, 10.375, 10.125, 'NaN']","['09:15:00', '09:20:00', '09:25:00', '09:30:00', '09:35:00', '09:40:00', '09:45:00', '09:50:00', '09:55:00', '10:00:00']","[[-26.155212, 152.50665], [-26.14624, 152.51666], [-26.128296, 152.53674], [-26.128296, 152.57678], [-26.038269, 152.70691], [-26.038208, 152.75696], [-26.047241, 152.74695], [-26.038208, 152.77698], [-26.08313, 152.79706], 'NaN']",11100.0,-6.0,0.1225,2021-10-19 09:12:00
142,29,"[151.69635909533477, -24.04461735801217]",10.879,2.652,900.0,86.0,4876.662,1983.916,Jump_8,114.98862,13:34:00,23,"[151.2626, -23.855]","[211.9375, 188.8125, 109.125, 73.5625, 76.25, 160.125, 117.875, 131.4375, 96.6875, 84.5625]","[121.9, 125.775, 62.525, 42.0625, 44.05, 72.1312, 59.9, 67.5625, 73.1625, 66.825]","['13:35:00', '13:40:00', '13:45:00', '13:50:00', '13:55:00', '14:00:00', '14:05:00', '14:10:00', '14:15:00', '14:20:00']","[[-23.99823, 151.71545], [-23.99823, 151.72528], [-23.980103, 151.75476], [-23.926514, 151.63647], [-23.917542, 151.61676], [-23.908508, 151.64624], [-23.817871, 151.86224], [-23.817749, 151.89172], [-23.826721, 151.90161], [-23.835693, 151.90167]]",11240.0,-5.0,0.1241,2021-10-19 13:34:00
143,30,"[151.75345972554737, -23.933666220437967]",14.05,1.105,614.0,71.0,3062.102,1752.062,Jump_9,2.51137,14:02:00,23,"[151.2626, -23.855]","[117.875, 131.4375, 96.6875, 84.5625, 66.4375, 78.0625, 236.5, 108.125, 127.625, 100.5]","[59.9, 67.5625, 73.1625, 66.825, 46.0188, 43.475, 59.575, 62.5125, 64.4188, 72.3125]","['14:05:00', '14:10:00', '14:15:00', '14:20:00', '14:25:00', '14:30:00', '14:35:00', '14:40:00', '14:45:00', '14:50:00']","[[-23.817871, 151.86224], [-23.817749, 151.89172], [-23.826721, 151.90161], [-23.835693, 151.90167], [-23.808594, 151.93103], [-23.692383, 151.74384], [-23.70166, 151.64563], [-23.692566, 151.68488], [-23.665527, 151.69464], [-23.647522, 151.7044]]",11224.0,11.0,0.1239,2021-10-19 14:02:00
144,31,"[148.26391915288198, -19.821873213032585]",51.739,0.095,726.0,72.0,3561.778,981.419,Jump_9,2.56839,06:26:00,24,"[148.075, -19.886]","[40.5625, 28.4375, 14.0625, 'NaN', 18.8125, 15.625, 11.875, 10.5, 21.75, 'NaN']","[39.125, 25.725, 13.95, 'NaN', 18.075, 13.9, 11.7375, 10.4562, 20.175, 'NaN']","['06:30:00', '06:35:00', '06:40:00', '06:45:00', '06:50:00', '06:55:00', '07:00:00', '07:05:00', '07:10:00', '07:15:00']","[[-20.038147, 148.59192], [-20.04712, 148.6015], [-20.046997, 148.63983], 'NaN', [-19.957031, 148.63953], [-19.866882, 148.70612], [-19.911865, 148.7063], [-19.893738, 148.7445], [-19.884705, 148.76355], 'NaN']",11615.0,40.0,0.1282,2021-10-19 06:26:00
145,9,"[151.0499610400748, -23.949837091332725]",44.406,0.173,968.0,105.0,7385.635,2128.499,Jump_5,2.30521,02:14:00,23,"[151.2626, -23.855]","[133.0625, 130.5625, 147.3125, 110.3125, 111.9375, 178.875, 128.375, 141.75, 53.125, 77.0625]","[60.1875, 69.275, 83.25, 56.0812, 51.5125, 79.35, 77.675, 82.8875, 39.2063, 54.0625]","['02:15:00', '02:20:00', '02:25:00', '02:30:00', '02:35:00', '02:40:00', '02:45:00', '02:50:00', '02:55:00', '03:00:00']","[[-23.809082, 150.71216], [-23.818237, 150.76123], [-23.728027, 150.68298], [-23.710083, 150.69293], [-23.863892, 151.07574], [-23.565918, 150.62488], [-23.565918, 150.63464], [-23.556946, 150.6347], [-23.557007, 150.65436], [-23.52118, 150.6839]]",11389.0,-154.0,0.1257,2021-11-22 02:14:00
146,10,"[151.42817125611188, -24.31703692782306]",67.803,0.059,748.0,111.0,4926.547,2103.796,Jump_2,2.58066,01:30:00,23,"[151.2626, -23.855]","[27.375, 53.625, 191.0625, 137.625, 116.3125, 64.5625, 116.0, 121.0625, 81.375, 35.875, 55.375]","[25.8437, 36.0125, 83.6938, 89.3375, 67.4375, 49.9625, 54.1875, 90.6125, 53.05, 28.0938, 41.7875]","['01:30:00', '01:35:00', '01:40:00', '01:45:00', '01:50:00', '01:55:00', '02:00:00', '02:05:00', '02:10:00', '02:15:00', '02:20:00']","[[-24.016052, 151.7746], [-24.088501, 150.9375], [-24.097473, 150.9375], [-24.034546, 150.95734], [-24.061584, 150.98682], [-24.07959, 151.00647], [-24.04364, 150.9967], [-24.025696, 151.03613], [-24.061707, 151.03607], [-24.061707, 151.06561], [-24.070862, 151.29218]]",11267.0,-32.0,0.1244,2021-11-22 01:30:00
147,11,"[151.2886073759647, -24.263026249173095]",66.824,0.065,850.0,57.0,5603.398,1061.099,Jump_3,2.43467,01:44:00,23,"[151.2626, -23.855]","[137.625, 116.3125, 64.5625, 155.4375, 121.0625, 197.1875, 71.25, 89.5, 74.5625, 59.5]","[96.125, 68.8375, 45.025, 63.2875, 90.4625, 63.8437, 50.0563, 47.85, 32.25, 40.0438]","['01:45:00', '01:50:00', '01:55:00', '02:00:00', '02:05:00', '02:10:00', '02:15:00', '02:20:00', '02:25:00', '02:30:00']","[[-24.034546, 150.95734], [-24.061584, 150.98682], [-24.07959, 151.00647], [-23.96222, 150.79022], [-24.025696, 151.03613], [-23.935242, 150.80017], [-23.944214, 150.80011], [-23.899475, 150.86914], [-23.86383, 151.03644], [-23.845886, 151.05609]]",11324.0,-89.0,0.125,2021-11-22 01:44:00
148,12,"[151.0499610400748, -23.949837091332725]",44.406,0.173,968.0,105.0,7385.635,2128.499,Jump_4,2.30521,02:14:00,23,"[151.2626, -23.855]","[133.0625, 130.5625, 147.3125, 110.3125, 111.9375, 178.875, 128.375, 141.75, 53.125, 77.0625]","[60.1875, 69.275, 83.25, 56.0812, 51.5125, 79.35, 77.675, 82.8875, 39.2063, 54.0625]","['02:15:00', '02:20:00', '02:25:00', '02:30:00', '02:35:00', '02:40:00', '02:45:00', '02:50:00', '02:55:00', '03:00:00']","[[-23.809082, 150.71216], [-23.818237, 150.76123], [-23.728027, 150.68298], [-23.710083, 150.69293], [-23.863892, 151.07574], [-23.565918, 150.62488], [-23.565918, 150.63464], [-23.556946, 150.6347], [-23.557007, 150.65436], [-23.52118, 150.6839]]",11389.0,-154.0,0.1257,2021-11-22 02:14:00
149,13,"[151.08820155929104, -24.337727884474326]",83.433,0.075,1562.0,74.0,8567.474,1450.975,Jump_0,9.55449,00:20:00,23,"[151.2626, -23.855]","[69.875, 63.75, 57.8125, 53.0, 28.375, 33.25, 101.6875, 73.25, 59.5625, 72.125, 39.75]","[39.3375, 47.1875, 42.7375, 31.7625, 21.3625, 23.55, 68.9125, 55.4687, 35.4625, 32.25, 27.775]","['00:20:00', '00:25:00', '00:30:00', '00:35:00', '00:40:00', '00:45:00', '00:50:00', '00:55:00', '01:00:00', '01:05:00', '01:10:00']","[[-23.99878, 151.43982], [-23.917908, 151.41016], [-23.92688, 151.42987], [-23.944824, 151.42987], [-24.3219, 150.78888], [-24.303894, 150.77911], [-24.32196, 150.8086], [-24.348999, 150.82825], [-23.971802, 151.43976], [-24.060669, 150.6618], [-24.11499, 150.76007]]",11260.0,-25.0,0.1243,2021-11-22 00:20:00
150,14,"[151.42817125611188, -24.31703692782306]",67.803,0.059,748.0,111.0,4926.547,2103.796,Jump_3,2.58066,01:30:00,23,"[151.2626, -23.855]","[27.375, 53.625, 191.0625, 137.625, 116.3125, 64.5625, 116.0, 121.0625, 81.375, 35.875, 55.375]","[25.8437, 36.0125, 83.6938, 89.3375, 67.4375, 49.9625, 54.1875, 90.6125, 53.05, 28.0938, 41.7875]","['01:30:00', '01:35:00', '01:40:00', '01:45:00', '01:50:00', '01:55:00', '02:00:00', '02:05:00', '02:10:00', '02:15:00', '02:20:00']","[[-24.016052, 151.7746], [-24.088501, 150.9375], [-24.097473, 150.9375], [-24.034546, 150.95734], [-24.061584, 150.98682], [-24.07959, 151.00647], [-24.04364, 150.9967], [-24.025696, 151.03613], [-24.061707, 151.03607], [-24.061707, 151.06561], [-24.070862, 151.29218]]",11267.0,-32.0,0.1244,2021-11-22 01:30:00
151,15,"[151.2886073759647, -24.263026249173095]",66.824,0.065,850.0,57.0,5603.398,1061.099,Jump_4,2.43467,01:44:00,23,"[151.2626, -23.855]","[137.625, 116.3125, 64.5625, 155.4375, 121.0625, 197.1875, 71.25, 89.5, 74.5625, 59.5]","[96.125, 68.8375, 45.025, 63.2875, 90.4625, 63.8437, 50.0563, 47.85, 32.25, 40.0438]","['01:45:00', '01:50:00', '01:55:00', '02:00:00', '02:05:00', '02:10:00', '02:15:00', '02:20:00', '02:25:00', '02:30:00']","[[-24.034546, 150.95734], [-24.061584, 150.98682], [-24.07959, 151.00647], [-23.96222, 150.79022], [-24.025696, 151.03613], [-23.935242, 150.80017], [-23.944214, 150.80011], [-23.899475, 150.86914], [-23.86383, 151.03644], [-23.845886, 151.05609]]",11324.0,-89.0,0.125,2021-11-22 01:44:00
152,16,"[151.0499610400748, -23.949837091332725]",44.406,0.173,968.0,105.0,7385.635,2128.499,Jump_5,2.30521,02:14:00,23,"[151.2626, -23.855]","[133.0625, 130.5625, 147.3125, 110.3125, 111.9375, 178.875, 128.375, 141.75, 53.125, 77.0625]","[60.1875, 69.275, 83.25, 56.0812, 51.5125, 79.35, 77.675, 82.8875, 39.2063, 54.0625]","['02:15:00', '02:20:00', '02:25:00', '02:30:00', '02:35:00', '02:40:00', '02:45:00', '02:50:00', '02:55:00', '03:00:00']","[[-23.809082, 150.71216], [-23.818237, 150.76123], [-23.728027, 150.68298], [-23.710083, 150.69293], [-23.863892, 151.07574], [-23.565918, 150.62488], [-23.565918, 150.63464], [-23.556946, 150.6347], [-23.557007, 150.65436], [-23.52118, 150.6839]]",11389.0,-154.0,0.1257,2021-11-22 02:14:00
